objid,ra,dec,u,g,r,i,z,class,redshift,pre_uv_mag,pre_uv_wave,pre_uv_source,pre_green_mag,pre_green_wave,pre_green_source,log_L_bolometric,intrinsic_color_index,rest_color_span_nm
1237648722290016409,146.9038043758,0.632169197305398,19.58055,17.88885,17.01648,16.55652,16.19851,GALAXY,0.06269012,-17.696088717399522,334.05787192224955,u,-19.38778871739952,441.3327941733381,g,9.86338268695981,1.6916999999999973,107.27492225108853
1237651752921989303,146.634172725627,1.15724889745741,20.43223,20.02542,19.0853,18.63722,18.10374,QSO,0.2980519,-21.071109756598958,361.31066870284616,g,-22.011229756598954,475.3276814278382,r,10.66789910263958,0.9401199999999967,114.01701272499201
1237651752385118584,146.687297384955,0.860894671928504,26.72426,21.56867,19.36304,18.63085,18.09065,GALAXY,0.3354825,-19.846480357918605,351.1839353941366,g,-22.052110357918604,462.0053051986829,r,10.147862543167443,2.2056299999999993,110.8213698045463
1237648722289950942,146.782305896368,0.794406201507074,20.08616,18.05681,16.96735,16.47114,16.04953,GALAXY,0.06999054,-17.44454640850048,331.7786342297942,u,-19.47389640850048,438.32163226415065,g,9.933803363400193,2.029350000000001,106.54299803435646
1237651752385183960,146.798885076788,0.850533438735941,21.00118,19.04414,17.77311,17.1865,16.72256,GALAXY,0.123467,-17.867986077378934,315.9861393347557,u,-19.825026077378936,417.45774464225474,g,10.141467230951577,1.9570400000000028,101.47160530749903
1237648722826756162,146.692134026392,1.06652029001544,22.08303,19.39444,17.87976,17.26336,16.98127,GALAXY,0.219111,-20.897707151388463,384.7065607643602,g,-22.41238715138846,506.1064989160134,r,10.560710060555389,1.5146799999999985,121.3999381516532
1237651752921989320,146.677204838736,1.12956919372072,20.33437,18.43853,17.50014,16.98253,16.6062,GALAXY,0.08577254,-17.66967562188973,326.95614129272417,u,-19.56551562188973,431.95050779235953,g,9.944676648755896,1.8958399999999997,104.99436649963536
1237650797293994155,146.772911130531,0.964234485093419,18.40434,16.78531,16.14077,15.78058,15.63633,GALAXY,0.006186391,-13.724849019209769,352.81733402017363,u,-15.34387901920977,466.1164215646801,g,8.163889207683908,1.6190300000000004,113.29908754450645
1237650797293994234,146.771651016877,1.01029280044758,20.1438,18.72187,17.74986,17.18673,16.81649,GALAXY,0.1616769,-20.80540663156776,403.7267160946387,g,-21.77741663156776,531.1287501714116,r,10.493410652627103,0.9720100000000009,127.40203407677296
1237648722289951028,146.781509132049,0.737964294087599,22.44071,18.99598,17.3108,16.67969,16.2261,GALAXY,0.2618826,-21.75825797684367,371.6669046708465,g,-23.44343797684367,488.95198333030345,r,10.901432790737468,1.685179999999999,117.28507865945693
1237650797294059539,146.809396958191,0.97598874025084,18.57691,17.09036,16.87376,16.81978,16.76803,STAR,0.000312962,-7.059837521673689,354.88893324967233,u,-8.54638752167369,468.8532667439333,g,5.296391808669476,1.4865500000000011,113.96433349426098
1237650797293994195,146.777925432119,1.03958690086452,19.28378,17.28391,16.22545,15.75459,15.38213,GALAXY,0.0864859,-18.739677015997707,326.7414699077089,u,-20.739547015997708,431.6668996808886,g,10.426994006399084,1.9998700000000014,104.9254297731797
1237650797293994224,146.724768771812,1.03110704180183,19.88334,18.51727,17.87238,17.48676,17.30951,GALAXY,0.08645536,-18.13928904904618,326.7506545321844,u,-19.50535904904618,431.6790337340689,g,9.855510819618472,1.3660700000000006,104.92837920188452
1237650797293994219,146.713228675548,1.00929455782692,20.0095,18.54216,17.54038,17.04188,16.6904,GALAXY,0.161431,-20.98135175091387,403.8121937506404,g,-21.98313175091387,531.2412015866634,r,10.555459100365548,1.0017800000000001,127.42900783602295
1237650797293994097,146.644994603171,0.937422331265396,19.93524,19.66711,19.41688,19.18994,18.93442,QSO,1.998794,-28.112763348854347,297.7863767901363,z,-28.112763348854347,297.7863767901363,z,12.97938613954174,0.0,0.0
1237648722826821732,146.767611713119,1.07468925506464,19.90633,18.18135,17.22556,16.77164,16.44748,GALAXY,0.08557262,-18.09224854837461,327.01635382071447,u,-19.81722854837461,432.0300561744087,g,10.048842619349845,1.7249800000000022,105.01370235369421
1237648722289885334,146.747914986751,0.734721248351028,23.47738,19.79374,18.02301,17.49105,17.09383,GALAXY,0.2621004,-20.96267793773941,371.6027663092413,g,-22.73340793773941,488.8676051445669,r,10.564246375095768,1.7707300000000004,117.26483883532558
1237650797294059653,146.816246136973,0.944088514372433,19.66321,17.47826,16.43077,15.93763,15.54225,GALAXY,0.06297942,-17.624017562735034,333.9669548823438,u,-19.808967562735035,441.2126812389275,g,10.042721425094014,2.1849500000000006,107.24572635658365
1237648722826756273,146.667700051666,1.10208332850941,20.42133,18.76076,17.81738,17.30578,17.00615,GALAXY,0.1281922,-18.538503465440936,314.6626966575376,u,-20.199073465440936,415.70930910531024,g,10.211021386176377,1.6605699999999999,101.04661244777265
1237650796220186852,146.616745776403,0.137878297739803,20.44929,18.46793,17.34797,16.85969,16.47566,GALAXY,0.09155164,-17.707872071533213,325.2251079939745,u,-19.689232071533212,429.6635933779551,g,10.026821628613286,1.9813599999999987,104.4384853839806
1237648721753079825,146.785946368616,0.283566402904841,18.261,17.1095,16.60116,16.39906,16.30808,STAR,0.0008870953,-9.639386837607251,354.6853602839133,u,-10.79088683760725,468.5843210511418,g,6.3178507350429,1.1514999999999986,113.89896076722846
1237650796220186910,146.638657099324,0.196211806456446,20.97824,19.38226,18.07409,17.51315,17.07269,GALAXY,0.1425855,-18.2401903533072,310.698849232727,u,-19.8361703533072,410.4725641976027,g,10.17773774132288,1.5959800000000008,99.7737149648757
1237650796757123150,146.725320191339,0.508226990881888,21.33774,20.33718,19.67467,19.54853,19.35107,GALAXY,0.005922012,-10.696037970881369,352.9100623756904,u,-11.696597970881369,466.2389274766163,g,6.725575988352547,1.0005600000000001,113.3288651009259
1237648721753014501,146.675177693366,0.278012693884857,22.23087,19.59246,18.06994,17.41839,17.02761,GALAXY,0.2071741,-20.55667684675858,388.5106547597401,g,-22.07919684675858,511.1110319547114,r,10.444513138703432,1.52252,122.60037719497132
1237650796220252547,146.718701754727,0.123107578467682,22.4147,21.85908,21.43992,20.39782,19.50966,STAR,0.0003283003,-3.3259791731372417,354.88349164322847,u,-3.881599173137243,468.84607769203984,g,3.778577269254897,0.5556200000000011,113.96258604881137
1237650796220252345,146.694561463995,0.172363517655269,20.14756,18.76524,17.69044,17.17648,16.92385,GALAXY,0.1800086,-21.029262130779,397.4547304146766,g,-22.104062130779,522.8775451297558,r,10.5935152523116,1.0747999999999998,125.42281471507926
1237648722289885254,146.61126419407,0.693046849576431,19.25579,18.12039,17.54475,17.22807,17.05199,GALAXY,0.02518325,-15.962386390530764,346.2795553868052,u,-17.097786390530764,457.4791872574976,g,8.883191356212306,1.1354000000000006,111.19963187069237
1237648722289885361,146.684910159551,0.678475531057329,21.36485,19.31905,17.88243,17.26975,16.85733,GALAXY,0.2109386,-20.87595090865756,387.3028739855184,g,-22.312570908657563,509.522117801844,r,10.594527563463023,1.4366200000000013,122.21924381632562
1237648722289885365,146.724741866431,0.650043887435229,22.52516,20.22355,18.40972,17.71103,17.21413,GALAXY,0.3121489,-20.99678464479828,357.428947278773,g,-22.81061464479828,470.2210244584285,r,10.73344665791931,1.813830000000003,112.79207717965545
1237648722289950980,146.852497989787,0.68702538531147,19.9435,18.01724,17.05776,16.62575,16.27789,GALAXY,0.06253826,-17.327561851372238,334.10561611212006,u,-19.25382185137224,441.3958703002375,g,9.806653540548895,1.9262600000000027,107.29025418811744
1237648721753014482,146.747753994871,0.265802461956999,21.44555,19.17793,18.01468,17.46593,17.05153,GALAXY,0.09132998,-16.705907239374408,325.29116445605206,u,-18.97352723937441,429.7508623377138,g,9.740133295749764,2.267620000000001,104.45969788166173
1237648722289950745,146.799092869187,0.702692966673844,16.70126,15.79634,15.40868,15.1901,15.01292,GALAXY,0.03053254,-18.946473218681536,344.4820869023699,u,-19.851393218681537,455.1045035414408,g,9.942349287472611,0.9049200000000006,110.62241663907093
1237650796757123236,146.643694661385,0.46726013165679,22.7469,21.26484,19.06,18.10274,17.66312,GALAXY,0.4507085,-20.971149518507268,323.2903095280685,g,-23.17598951850727,425.3094263940689,r,10.919387807402908,2.204840000000001,102.01911686600039
1237648722289950774,146.806815105269,0.665611359790035,17.34683,15.63673,14.6184,14.12285,13.67896,GALAXY,0.0200758,-17.368306522596523,348.0133535174543,u,-19.078406522596524,459.7697543653128,g,9.78575300903861,1.7101000000000006,111.75640084785852
1237648722289951035,146.781901918556,0.704396545221543,19.91987,18.40521,17.7254,17.35167,17.12445,GALAXY,0.08525799,-18.070080405415016,327.1111599924733,u,-19.584740405415012,432.1553071449858,g,9.885852162166008,1.5146599999999957,105.0441471525125
1237651752385052844,146.591224627987,0.896673866529785,19.71484,18.35116,17.65188,17.29807,16.98819,GALAXY,0.02630387,-15.600248077303451,345.9014531436971,u,-16.96392807730345,456.9796662658984,g,8.857704030921381,1.3636799999999987,111.0782131222013
1237648722289819691,146.497124512883,0.742416586832228,18.74275,17.26978,16.62725,16.34429,16.21385,STAR,0.0005075927,-7.944538779123551,354.81989601097007,u,-9.417508779123551,468.76205980040834,g,5.791081911649421,1.4729700000000001,113.94216378943827
1237648722289754835,146.414108577719,0.768553274079826,24.02431,23.10602,21.58498,20.64313,20.45336,QSO,0.3566249,-18.475947231612928,345.710888838912,g,-19.996987231612927,454.80515653221465,r,9.779842892645172,1.5210399999999993,109.09426769330264
1237648722826625209,146.436344796769,1.05918769716742,19.51497,17.35856,16.25515,15.73979,15.34475,GALAXY,0.06258034,-17.757638470258538,334.0923849579223,u,-19.91404847025854,441.3783902683537,g,10.103985788103415,2.156410000000001,107.28600531043139
1237650797293863232,146.348814668865,0.905845406241676,22.43799,20.96275,19.2173,18.51052,17.98558,GALAXY,0.4181032,-21.060816639703617,330.723462157056,g,-22.806266639703612,435.0882220701568,r,10.812295455881449,1.7454499999999946,104.36475991310078
1237651752384987299,146.366552906792,0.851116241627058,20.29642,18.4465,17.28069,16.71268,16.29778,GALAXY,0.1427506,-18.924836998692356,310.6539607154877,u,-20.774756998692357,410.4132607762359,g,10.497777199476944,1.849920000000001,99.75930006074822
1237651752385052856,146.474711130131,0.9057099619527,22.0412,19.99677,18.39705,17.81215,17.37997,GALAXY,0.2181633,-20.28427602454097,385.005852663596,g,-21.88399602454097,506.50023687300376,r,10.394247209816388,1.5997200000000014,121.49438420940777
1237648720142729396,147.40811009173,-0.887018383405805,20.55532,18.58385,17.56051,17.12363,16.73591,GALAXY,0.09133507,-17.596268384241636,325.2896472941165,u,-19.567738384241636,429.7488579744808,g,9.947897753696656,1.97147,104.45921068036432
1237648720142663773,147.313872135236,-0.989262989314031,19.09151,18.94086,18.87791,18.83844,18.30987,QSO,0.3555079,-22.6325065420122,345.99577029392447,g,-22.6954565420122,455.1799366126896,r,11.03665941680488,0.06294999999999717,109.18416631876511
1237650794609967283,147.404012173298,-1.17328922458233,19.65413,17.8472,16.97465,16.48516,16.10196,GALAXY,0.06273336,-17.624094310179768,334.0442799311391,u,-19.431024310179765,441.3148374301528,g,9.878241724071907,1.8069299999999977,107.2705574990137
1237648720142729442,147.493676420002,-0.883128436709272,19.44913,17.39321,16.38138,15.93544,15.57778,GALAXY,0.09164593,-18.710454910217177,325.1970169485265,u,-20.766374910217177,429.6264815460815,g,10.416878764086873,2.0559200000000004,104.42946459755501
1237648720142860549,147.654686492772,-0.881353389724826,21.13254,19.35389,17.86315,17.2732,16.91088,GALAXY,0.2695808,-21.47646651562983,369.4132740507733,g,-22.96720651562983,485.9871856915291,r,10.861449806251931,1.4907399999999988,116.5739116407558
1237648720142729345,147.44877146661,-0.963275819986136,18.1613,17.03791,16.63783,16.51234,16.4349,STAR,0.0004456736,-8.243362094009797,354.8418563524487,u,-9.366752094009795,468.7910721952069,g,5.711122437603919,1.1233899999999988,113.94921584275818
1237648720142794821,147.620508634754,-0.914841360315506,19.27377,17.41019,16.5093,16.07648,15.76148,GALAXY,0.06647208,-18.1377837913671,332.8732243979608,u,-20.001363791367098,439.7677246271651,g,10.094123916546838,1.863579999999999,106.89450022920425
1237650795146903596,147.607135314663,-0.754291663520498,18.91022,17.61112,16.93691,16.56193,16.33111,GALAXY,0.1256663,-20.001532460975167,315.3687731435151,u,-21.30063246097517,416.6421256459397,g,10.588597784390068,1.2991000000000028,101.27335250242459
1237648720142794854,147.523313219148,-0.849523936549739,19.58819,18.41215,17.92423,17.59142,17.41998,GALAXY,0.09255436,-18.59461967996705,324.9266242459551,u,-19.77065967996705,429.2692585108534,g,9.93024627198682,1.1760400000000004,104.34263426489827
1237650795146838212,147.474369386866,-0.808314615282392,19.62476,17.60885,16.65594,16.22036,15.89252,GALAXY,0.06685353,-17.799995708977914,332.7542066622773,u,-19.815905708977912,439.610487111572,g,10.021707883591166,2.015909999999998,106.85628044929473
1237648720142729411,147.428252363617,-0.840056838550776,19.20433,17.33888,16.36254,15.90504,15.55624,GALAXY,0.08097252,-18.66504154270296,328.407978400783,u,-20.53049154270296,433.86856864779503,g,10.330386217081184,1.8654500000000027,105.46059024701202
1237650795683709023,147.48495503626,-0.231348713874514,16.69229,14.91112,14.14697,13.73689,13.456,GALAXY,0.03653407,-19.35772818772284,342.48753637205573,u,-21.13889818772284,452.46944946054685,g,10.516545675089136,1.7811699999999995,109.98191308849113
1237650795683709257,147.458817806318,-0.322636850985903,22.25795,21.20944,19.25976,18.55939,18.1605,GALAXY,0.3700915,-20.474463410296806,342.3129039191908,g,-22.424143410296807,450.3348863926241,r,10.649798164118724,1.9496800000000007,108.02198247343335
1237650795683709140,147.437214518549,-0.342079566641749,19.53291,18.02661,17.25612,16.82559,16.51538,GALAXY,0.09523784,-18.717289882623547,324.1305103191102,u,-20.223589882623543,428.2174910976414,g,10.17955115304942,1.506299999999996,104.0869807785312
1237648720679665851,147.554244963491,-0.477523782928804,20.15858,19.6481,19.48976,19.0969,18.9876,QSO,1.891315,-27.860306378513343,308.8560049665982,z,-27.860306378513343,308.8560049665982,z,12.880687351405337,0.0,0.0
1237650796220579965,147.439108735125,0.0468220587976995,20.02755,17.98975,16.93128,16.47658,16.06793,GALAXY,0.09281362,-18.16184905132158,324.8495383869758,u,-20.19964905132158,429.1674183196948,g,10.208312420528632,2.0378000000000007,104.317879932719
1237650796220580155,147.517042550078,0.0441240739846113,22.34453,20.103,18.42263,17.8028,17.37954,GALAXY,0.3174041,-21.16226771251805,356.0031428473617,g,-22.84263771251805,468.34528600601743,r,10.753907085007222,1.68037,112.34214315865574
1237650795683709176,147.470088539874,-0.35133898003661,20.65866,18.85997,17.79774,17.42086,17.13781,GALAXY,0.2152341,-21.3864951280074,385.933870683846,g,-22.4487251280074,507.7211049294947,r,10.68058285120296,1.0622299999999996,121.78723424564868
1237650795683774621,147.567803887093,-0.281389410319737,20.19427,18.54378,17.58321,17.11176,16.77059,GALAXY,0.1259008,-18.721983084316005,315.30308886893056,u,-20.372473084316,416.5553483930378,g,10.2822124337264,1.6504899999999942,101.25225952410722
1237648720679600391,147.468445213568,-0.458173653715933,23.15569,20.21826,18.51273,17.86162,17.48989,GALAXY,0.328609,-21.140733216262888,353.0007699782254,g,-22.846263216262887,464.39546924640734,r,10.696542086505156,1.7055299999999995,111.39469926818197
1237650795683709529,147.506873089744,-0.402625117617263,25.62452,22.53202,21.11626,20.53302,20.23813,GALAXY,0.462689,-19.77879584722557,320.6423238296042,g,-21.77779584722557,511.3869045299445,i,10.052810338890229,1.9989999999999988,190.7445807003403
1237650795683709164,147.460229117174,-0.30102271758742,19.86606,17.89166,16.98115,16.53696,16.20677,GALAXY,0.03669893,-16.19408025898881,342.4330726375882,u,-18.168480258988808,452.3974959634616,g,9.35744810359552,1.9743999999999993,109.96442332587338
1237650795683709031,147.530031180932,-0.221094338887871,20.27892,19.95012,19.69613,24.3618,19.09018,QSO,3.211459,-29.724104791577776,212.040530372016,z,-29.724104791577776,212.040530372016,z,13.187541916631112,0.0,0.0
1237650795683774733,147.596886650089,-0.329892373093207,22.32639,20.72188,18.93928,18.23774,17.81244,GALAXY,0.3594841,-20.88199909160481,344.9838067249187,g,-22.66459909160481,453.8486327276648,r,10.730533236641923,1.7825999999999986,108.8648260027461
1237650795683709103,147.520610722818,-0.336743028682347,18.3434,18.1663,18.0731,17.81621,17.78324,QSO,1.775525,-28.838729673176417,321.74093189576746,z,-28.838729673176417,321.74093189576746,z,13.366207869270568,0.0,0.0
1237648720679665930,147.570585654946,-0.43422000356092,22.7214,20.76482,18.90901,18.21358,17.76338,GALAXY,0.3598874,-20.842137955704253,344.8814953355697,g,-22.69794795570425,453.71403544146375,r,10.7050079822817,1.8558099999999982,108.83254010589405
